UserID,PolicyID1,PolicyID2,PolicyID3,PolicyID4,PolicyID5,PolicyID6,PolicyID7,PolicyID8,PolicyID9,PolicyID10
58780,1.5,4.4,1.1,2.6,3.1,2.3,1.1,1.6,3.8,3.2
58781,4.3,1.2,3.9,,,4.4,,,4.0,1.6
58782,3.0,,2.0,3.1,2.0,2.5,1.6,3.5,3.9,2.6
58783,,2.4,,4.3,1.4,1.7,,1.5,,
58784,1.7,,,2.7,,,4.3,,1.2,3.7
58785,3.3,,,2.8,1.0,1.7,2.9,,1.3,
58786,3.6,2.9,2.7,2.1,3.9,,3.7,4.7,2.9,3.8
58787,,3.4,4.6,,2.0,,,2.8,,
58788,2.8,,4.0,4.2,4.9,,1.8,,,2.0
58789,1.1,2.1,4.7,3.8,2.7,,4.4,,1.4,
58790,4.3,3.8,,1.2,4.3,3.8,,3.7,,5.0
58791,,1.7,1.3,2.5,2.1,,3.6,3.1,2.3,
58792,,1.1,5.0,3.8,1.5,4.3,1.1,3.6,4.5,1.5
58793,,1.1,4.0,1.2,,3.9,,2.3,1.8,4.2
58794,2.1,4.9,3.0,,1.0,1.5,1.2,1.9,1.9,
58795,,3.3,3.9,4.0,4.5,,,2.6,3.4,1.7
58796,2.7,4.8,,,1.9,3.5,,,,4.4
58797,,,4.2,,,,,,3.6,1.4
58798,4.9,3.3,,2.9,,,3.3,4.8,1.2,
58799,1.3,4.0,,2.6,,3.6,3.3,2.5,,1.4
58800,3.0,2.7,,1.7,1.5,,,3.9,1.1,4.9
58801,,2.6,1.2,2.0,1.7,1.1,1.8,,,1.7
58802,,4.8,,3.3,,,2.7,2.9,2.4,
58803,,,4.1,4.4,,1.7,,4.7,3.4,1.1
58804,4.9,3.3,2.6,3.8,4.2,4.8,,4.3,3.8,1.4
58805,,,3.6,,2.2,4.3,1.3,1.3,,4.2
58806,3.7,4.6,4.6,,,4.4,2.5,,3.6,4.7
58807,3.3,2.4,1.8,1.9,2.0,3.3,4.0,,1.7,3.4
58808,1.1,2.9,2.8,2.2,1.2,,2.7,4.8,3.7,1.1
58809,3.8,3.0,3.8,,4.0,1.7,,1.2,3.2,3.8
58810,2.6,3.9,2.3,,,4.0,2.2,3.5,4.2,1.9
58811,,2.6,2.7,,,4.0,,2.9,4.7,
58812,,1.3,,1.8,,3.3,,,3.4,
58813,3.6,,,4.5,,4.1,,1.4,4.3,
58814,2.4,2.7,4.0,,2.9,4.8,2.2,3.0,1.4,1.4
58815,1.1,4.9,,2.0,4.3,4.7,,4.0,,4.4
58816,2.5,2.1,,,,1.2,2.8,3.7,2.4,2.4
58817,2.3,1.4,1.2,2.9,,3.0,1.3,4.1,4.3,
58818,,1.2,,3.7,5.0,1.8,3.2,1.3,1.3,3.1
58819,,,2.9,,2.7,4.1,4.6,3.8,5.0,3.5
58820,1.1,,3.9,,2.1,5.0,,3.6,2.2,4.8
58821,3.3,,,3.6,,1.1,,2.9,,3.8
58822,,1.7,,2.9,,,1.1,2.7,,
58823,3.8,4.5,3.7,,4.3,1.8,4.1,4.5,2.7,3.0
58824,,1.9,2.6,1.6,,4.0,,4.7,,3.0
58825,,2.7,2.4,2.3,,3.1,,3.3,,
58826,1.8,1.4,1.1,,2.1,,2.7,4.0,2.0,2.9
58827,1.2,4.3,2.1,4.1,1.7,,,3.2,,2.7
58828,2.5,2.7,,,4.9,4.9,3.4,,,3.2
58829,3.1,2.3,3.7,2.5,,4.8,4.9,,2.4,4.7
58830,4.9,,2.8,,,2.2,4.3,,,4.1
58831,4.0,1.7,1.5,2.4,3.6,,,1.1,4.1,
58832,1.5,4.5,,4.4,,4.9,2.2,4.0,,4.9
58833,2.4,,,2.4,2.4,,3.4,,4.8,4.3
58834,3.1,3.0,1.2,,,,,,,
58835,,,,2.6,,,2.1,1.6,2.1,
58836,,,4.8,,3.9,2.8,4.5,,4.0,1.1
58837,,,,2.1,2.3,,1.2,,2.6,3.2
58838,3.5,4.2,3.4,2.0,2.4,3.8,,,,
58839,1.6,1.8,4.5,,,2.7,3.9,,,1.2
58840,4.0,3.7,,2.4,1.8,1.7,,4.2,,
58841,3.8,1.7,3.0,1.0,,4.2,,4.9,,4.9
58842,4.8,,4.8,3.8,1.8,4.8,2.4,,2.1,2.1
58843,4.3,3.3,,3.8,2.7,,,4.4,3.2,
58844,,4.9,1.1,,2.0,3.6,4.5,2.3,3.3,1.4
58845,3.4,4.0,4.7,1.4,4.0,,2.5,2.6,,
58846,2.8,,,,4.2,,2.6,,,2.3
58847,,1.5,1.3,2.9,,1.9,2.3,3.4,2.1,3.4
58848,5.0,1.6,4.7,3.8,1.7,1.9,4.4,1.6,4.1,3.6
58849,,3.0,2.9,2.4,2.5,1.5,3.5,,,4.6
58850,4.8,1.7,4.0,4.2,3.2,,3.1,4.7,2.8,
58851,4.7,,,,2.1,,,1.9,4.6,4.6
58852,1.2,,,4.6,,3.3,4.8,,,3.2
58853,2.5,2.1,,4.2,,4.5,4.1,1.9,4.6,
58854,1.2,,1.6,2.2,4.8,4.4,3.0,3.4,2.0,
58855,3.4,1.7,,3.0,1.4,1.6,2.6,,3.6,2.8
58856,2.5,3.6,1.6,4.9,,1.2,1.8,4.5,2.8,2.9
58857,4.0,,,1.9,,1.1,1.7,,2.7,2.3
58858,3.0,1.8,3.8,1.3,1.0,,3.8,3.3,4.9,1.1
58859,1.3,1.8,3.9,3.0,2.8,3.1,3.6,,3.9,3.6
58860,,3.6,3.0,,2.2,3.8,4.5,4.1,,1.9
58861,4.8,,3.9,3.2,3.1,1.2,3.0,3.5,,
58862,,,3.5,4.1,1.3,3.1,1.7,3.3,1.7,3.9
58863,2.4,1.4,,2.4,2.8,1.8,1.1,,4.7,4.4
58864,2.1,2.8,2.6,,,3.1,3.4,1.1,3.1,
58865,3.9,1.9,2.2,,5.0,,1.7,4.1,2.7,2.5
58866,3.8,,,3.1,2.7,4.2,1.4,,3.1,2.9
58867,1.3,4.0,3.1,2.0,4.1,2.8,,1.5,2.1,2.4
58868,2.0,,4.7,4.4,1.6,,,1.9,1.3,3.9
58869,1.0,1.7,4.8,2.4,1.4,1.8,4.1,4.2,1.3,
58870,4.5,1.2,,,,,4.6,,1.2,
58871,3.0,2.1,4.3,,,,4.8,2.5,,1.3
58872,,3.7,,2.9,3.1,2.3,,,2.3,1.7
58873,,3.6,,,1.2,4.4,2.7,,3.3,4.4
58874,2.9,2.2,1.7,4.9,,2.2,,1.9,4.7,1.7
58875,3.8,4.8,,,2.2,4.3,,4.9,1.4,2.7
58876,,,4.5,2.5,4.0,1.2,,2.1,3.9,1.2
58877,1.4,,,,1.3,,,2.0,2.5,3.9
58878,,3.0,4.8,2.8,2.8,4.3,4.7,3.0,3.6,
58879,1.7,,3.5,,4.1,2.5,3.8,4.0,3.6,
58880,3.2,,,4.7,4.5,3.3,,2.5,,4.1
58881,,1.8,1.9,1.1,,1.6,4.5,,,2.3
58882,3.0,3.4,2.0,,3.6,2.3,3.9,2.9,3.8,2.0
58883,3.0,2.1,2.8,,1.9,2.4,,1.9,,2.6
58884,4.0,1.6,,1.6,4.1,4.4,2.2,1.3,,2.8
58885,4.1,1.7,4.4,,4.5,1.8,,4.8,4.0,2.8
58886,,2.4,4.0,,2.6,4.3,4.8,3.2,4.4,
58887,1.3,2.5,,1.7,3.5,1.0,4.8,,,
58888,4.8,1.3,,2.6,2.9,2.5,3.5,2.7,4.0,4.3
58889,3.3,,2.5,,4.4,,2.0,3.3,3.1,3.5
58890,,2.8,3.8,4.2,2.1,2.6,1.2,4.2,3.3,1.6
58891,3.4,2.5,2.6,,2.2,5.0,1.7,,4.2,
58892,1.3,,,,4.9,,4.1,,4.3,
58893,4.5,,,2.8,,3.5,4.9,2.3,2.9,
58894,1.9,1.4,3.8,3.7,2.1,3.5,4.4,,,
58895,1.0,4.5,,2.4,4.2,4.2,1.8,2.3,3.2,2.5
58896,5.0,3.7,4.1,3.4,,1.3,,3.1,,3.9
58897,4.1,2.1,,3.5,1.3,1.5,4.3,3.7,2.1,3.8
58898,4.4,,1.1,1.0,,,2.7,4.5,2.3,3.6
58899,1.2,3.3,3.2,2.0,1.9,,2.1,1.9,3.0,
58900,4.6,1.7,,3.3,3.5,1.7,4.0,4.6,1.8,1.5
58901,3.5,1.4,2.8,,4.4,,2.3,3.0,2.6,1.1
58902,3.6,2.4,4.5,,4.4,2.7,2.2,,1.2,3.2
58903,,4.1,3.5,1.0,2.6,1.5,3.2,,1.2,2.9
58904,,,3.9,1.1,3.8,1.2,4.6,2.8,3.3,3.5
58905,3.4,2.6,,3.6,1.6,,3.6,3.3,,
58906,5.0,,1.6,3.1,4.2,3.8,4.0,2.6,,
58907,,,3.8,3.6,2.8,4.6,3.0,3.4,3.6,4.6
58908,,3.5,3.5,,2.9,3.7,1.3,4.4,3.1,4.8
58909,2.9,,2.8,3.1,5.0,3.5,2.0,2.7,4.8,4.7
58910,1.6,2.1,4.9,2.7,,1.7,,,3.6,4.2
58911,4.2,3.9,3.7,1.2,3.4,,2.4,,3.9,4.6
58912,3.6,4.0,1.3,4.1,2.5,1.1,,1.7,3.8,
58913,1.6,1.1,1.4,3.7,,3.4,,,3.2,1.6
58914,1.0,,,4.9,1.0,3.1,5.0,1.4,4.6,2.7
58915,4.4,1.2,4.3,3.5,2.3,,,4.7,3.1,2.8
58916,,4.7,3.4,1.6,1.4,2.7,,,3.4,
58917,,3.5,4.4,3.9,3.9,3.4,1.0,1.9,3.8,2.5
58918,4.4,3.7,,3.3,3.8,2.3,,1.9,3.8,
58919,2.0,4.2,,,,,3.8,1.0,,2.2
58920,,2.6,1.5,,1.1,3.7,2.0,3.0,4.0,1.9
58921,2.7,4.3,,2.5,,,2.0,2.9,,2.2
58922,3.8,,2.1,4.2,3.5,1.8,,,,
58923,3.0,1.3,2.2,4.6,2.1,2.8,,1.2,,2.1
58924,3.9,4.6,2.1,2.6,1.3,1.6,1.2,2.1,,4.4
58925,4.0,,3.7,4.9,,,4.4,,1.8,
58926,3.2,4.2,,2.9,3.2,4.1,3.4,3.2,1.7,
58927,,2.1,3.1,3.5,3.2,4.0,1.5,3.4,1.5,4.7
58928,,,2.0,1.6,2.2,1.4,3.9,4.8,4.9,1.8
58929,,2.3,3.7,3.1,,5.0,4.8,4.3,,4.5
58930,2.4,4.1,,1.3,2.8,,,,4.2,3.1
58931,,4.6,2.7,,,3.8,,,4.5,2.8
58932,4.2,,2.1,2.2,,,,3.9,,1.9
58933,2.3,1.2,,1.1,2.0,4.8,3.3,4.3,1.9,1.5
58934,2.1,,2.9,,4.4,2.4,,,2.1,
58935,,3.8,4.9,,2.6,1.4,1.5,2.1,3.0,
58936,2.8,1.7,3.8,1.5,1.1,,4.1,4.3,,
58937,3.1,4.3,1.4,4.6,2.7,1.6,1.0,,3.9,
58938,,2.1,4.9,3.5,4.0,,1.7,1.4,,
58939,4.0,1.5,2.9,4.8,2.5,,1.7,,3.5,2.9
58940,2.5,3.6,,,1.2,1.6,4.9,,1.8,
58941,4.6,4.3,2.6,3.5,4.0,,3.9,1.6,1.7,1.2
58942,2.0,2.3,3.9,4.5,3.6,,1.8,2.5,4.3,3.3
58943,1.3,2.3,1.9,2.6,3.7,2.4,,,1.7,
58944,1.5,3.6,4.9,2.2,,1.6,,,,5.0
58945,4.2,2.8,1.8,3.5,,1.3,4.9,1.4,3.6,
58946,2.5,4.1,1.3,,,,,1.9,4.3,5.0
58947,2.3,3.7,3.5,3.4,,1.7,2.8,,,1.2
58948,2.2,1.1,1.0,4.8,4.5,,3.2,4.8,3.6,
58949,1.2,3.9,2.4,3.6,2.4,,2.6,,1.9,4.0
58950,4.7,,1.6,4.3,2.5,,,1.1,,1.3
58951,1.1,3.4,3.7,3.6,1.3,2.9,1.7,,1.6,3.3
58952,,4.6,,,2.1,3.7,4.0,,1.1,
58953,1.2,4.0,,1.5,1.9,1.3,3.9,4.9,3.4,
58954,2.4,1.2,,3.8,1.4,2.2,2.1,1.9,1.6,1.6
58955,1.1,1.4,2.5,4.4,4.0,4.2,2.7,,4.0,
58956,4.6,,1.9,1.0,,1.0,3.7,3.8,3.5,4.1
58957,,3.2,3.1,,,1.8,,1.0,1.7,4.5
58958,1.0,2.7,,1.6,4.2,3.3,,1.4,3.1,2.6
58959,3.6,2.3,3.9,1.9,,,4.5,,,4.9
58960,4.2,,1.1,3.4,,4.4,2.4,4.4,3.3,1.5
58961,,1.5,,2.8,,,4.8,2.6,3.7,4.0
58962,2.2,2.4,3.5,,1.3,1.4,,3.8,,1.3
58963,3.5,4.9,4.7,1.5,2.2,3.1,,,3.3,2.8
58964,3.7,,3.6,2.3,2.7,1.6,2.0,2.8,2.3,3.9
58965,2.6,4.3,4.2,,2.9,1.4,2.5,2.9,,3.1
58966,2.2,3.6,4.4,,2.7,1.3,4.5,4.1,2.7,3.2
58967,1.4,2.3,,,,3.1,4.8,4.6,,1.7
58968,1.5,1.5,,3.5,1.4,3.6,4.8,,,
58969,,1.7,,1.3,3.7,,1.3,4.9,4.2,
58970,4.0,,1.8,2.4,4.2,2.6,2.1,3.5,1.5,2.4
58971,3.2,3.9,4.0,,,,3.9,4.1,,4.5
58972,,,3.2,4.7,1.2,,3.7,1.7,3.1,
58973,,1.4,1.6,1.4,4.0,4.2,1.1,4.3,1.3,4.8
58974,1.6,1.1,3.5,,2.8,,2.3,3.9,1.3,3.3
58975,,,,2.8,3.1,3.1,,2.1,2.8,
58976,1.9,5.0,2.9,,,4.0,2.4,1.3,4.0,4.8
58977,3.2,,4.3,4.1,2.2,,,2.4,,4.0
58978,,,,,1.8,4.4,4.4,,,1.4
58979,,,4.2,1.9,4.9,,,4.0,3.0,3.2
58980,3.2,1.8,4.0,3.8,,2.3,,2.3,2.4,3.8
58981,3.2,1.4,3.8,,1.7,4.1,4.3,1.0,4.4,1.2
58982,,1.3,1.6,,1.0,1.7,,,1.7,4.4
58983,3.1,4.0,,1.8,1.9,1.9,4.9,,4.8,
58984,,4.6,2.9,3.1,2.3,,,1.7,,
58985,4.6,,,2.8,1.6,2.6,,,1.6,4.2
58986,2.7,,2.8,,2.9,1.2,,,4.4,2.8
58987,3.8,4.7,,3.2,1.0,3.6,3.7,4.5,2.4,4.3
58988,,2.9,,2.2,2.0,4.2,3.7,3.5,,
58989,,3.9,4.3,,,3.7,,4.2,,5.0
58990,4.5,2.7,2.5,4.3,3.9,3.5,,1.6,3.7,
58991,3.4,3.9,,4.6,2.9,,2.3,,,2.0
58992,,2.9,1.3,3.9,,2.4,2.0,3.3,,
58993,3.4,2.2,,,,,,4.8,3.0,
58994,2.7,1.2,,1.7,2.6,4.4,1.8,3.4,1.6,
58995,,2.1,2.2,,4.8,,3.0,3.0,,
58996,,2.6,,,3.4,,3.5,2.4,1.8,
58997,2.3,1.4,3.4,1.4,,,,1.3,1.5,1.1
58998,3.8,2.8,2.2,4.1,,2.4,3.0,1.6,2.6,4.1
58999,2.8,4.5,4.9,2.4,4.4,,4.7,,4.6,
59000,2.1,,2.7,2.3,1.3,,4.1,,3.1,
59001,3.1,1.4,,1.4,2.9,4.7,4.1,4.9,3.0,
59002,3.0,1.5,4.6,3.7,4.2,1.9,,2.5,4.2,4.8
59003,4.5,1.4,4.1,2.0,1.7,2.4,3.4,,1.7,4.4
59004,,,,3.0,1.6,5.0,,4.1,1.4,2.5
59005,,2.2,1.4,4.4,4.5,,1.1,,3.7,
59006,3.0,2.5,,,,2.4,2.9,,3.0,3.7
59007,1.8,4.9,,3.8,,,3.3,,1.1,4.1
59008,1.1,4.6,2.8,,,4.0,,1.1,3.9,1.2
59009,,,3.4,,4.0,5.0,,,1.5,
59010,,2.1,4.0,,,3.9,2.2,,4.9,1.3
59011,3.4,,1.6,4.2,,2.6,2.0,3.7,,2.5
59012,,2.4,,2.2,2.6,2.4,,1.2,1.0,
59013,2.4,3.0,,4.6,1.5,2.4,,2.7,3.5,3.8
59014,2.6,3.3,1.9,4.3,4.6,2.3,3.7,3.5,2.5,4.2
59015,4.4,4.3,,3.0,4.0,,3.1,4.5,1.5,
59016,3.3,,,3.9,2.9,3.0,1.3,,4.1,
59017,3.7,4.8,3.3,2.2,1.9,3.5,4.5,,,4.1
59018,3.5,5.0,,,2.9,,2.8,,,2.2
59019,1.8,,1.5,,3.6,3.4,,,3.0,1.4
59020,2.8,,3.8,4.2,4.8,3.2,1.1,3.2,,2.3
59021,,2.5,,4.4,,3.9,1.2,2.2,1.1,
59022,1.2,,4.7,,3.8,,,4.9,2.8,3.4
59023,,,4.5,,4.2,2.9,3.2,,,
59024,,4.3,,1.3,2.6,3.3,3.4,3.8,3.4,1.2
59025,4.0,2.2,4.0,3.1,,1.8,,,4.9,2.6
59026,,1.2,,2.0,2.9,,2.6,2.9,,
59027,1.5,2.7,4.9,4.8,4.6,,4.6,2.6,3.7,3.0
59028,4.8,3.0,1.8,4.0,4.2,2.3,,3.8,4.1,3.6
59029,1.2,2.3,4.8,4.3,2.9,,3.9,4.5,1.1,
59030,,1.8,3.4,,2.8,1.8,1.8,3.1,1.0,
59031,2.7,1.7,,1.2,1.1,,2.6,4.2,,4.0
59032,1.7,4.3,,,4.5,,3.0,3.5,4.0,1.5
59033,,2.7,,3.2,,3.2,,,,1.2
59034,,4.1,4.1,3.3,4.8,,,,,4.0
59035,,2.3,2.9,1.3,1.9,,1.9,3.5,3.8,3.6
59036,4.9,4.7,2.2,2.1,4.9,1.0,,1.0,,1.4
59037,2.5,4.8,1.2,4.0,,4.0,2.9,,,4.1
59038,2.4,,,1.4,4.3,4.1,4.3,1.9,1.0,4.3
59039,1.7,1.9,2.1,,4.5,,,2.9,,4.2
59040,,,,4.2,4.6,2.8,2.2,1.7,2.2,3.1
59041,4.3,3.5,2.6,3.1,2.5,,,4.6,,
59042,,2.6,2.5,,2.6,4.5,3.6,,1.5,1.7
59043,,3.8,2.2,3.5,4.4,1.9,2.7,,,3.3
59044,3.6,4.7,,1.8,2.8,1.9,3.3,4.0,,
59045,,2.1,3.1,4.9,,,1.4,,,4.1
59046,4.1,,4.7,,3.2,2.4,3.8,,3.0,2.4
59047,3.8,,1.5,4.1,2.7,,,3.7,,3.1
59048,,3.0,3.0,4.0,3.2,2.8,1.8,1.5,2.5,1.8
59049,1.9,4.7,3.6,,3.1,1.6,1.6,2.6,,3.8
59050,2.4,,1.2,,,1.6,1.8,3.6,3.5,2.6
59051,3.5,4.0,,3.8,,2.5,3.5,,4.7,2.2
59052,4.4,1.9,2.3,,1.3,2.7,4.9,3.2,2.0,2.3
59053,2.4,,4.9,1.7,,2.0,1.5,3.0,,2.9
59054,3.1,,3.2,1.3,1.3,2.7,4.9,3.5,1.4,
59055,2.4,,,1.6,4.0,4.5,2.1,1.5,4.0,1.9
59056,,,1.4,,2.5,4.6,,4.0,,
59057,4.7,3.3,,1.0,1.9,2.2,,3.9,,
59058,1.3,1.8,3.0,4.2,2.1,2.4,,1.1,2.0,
59059,4.8,2.2,4.2,2.6,4.1,3.7,,1.5,2.1,4.4
59060,2.1,4.9,4.0,1.9,1.6,3.6,1.8,1.6,,4.8
59061,2.1,,,,2.2,4.9,,,2.9,
59062,3.6,2.3,4.7,,1.1,,2.0,1.6,,4.4
59063,,,,2.4,,,3.3,1.9,3.2,2.1
59064,2.3,2.1,,2.7,3.0,2.2,,,3.7,1.2
59065,2.0,1.0,3.1,1.4,2.1,3.4,,,3.5,
59066,,2.3,3.6,2.1,3.6,1.5,1.6,1.9,2.9,4.9
59067,4.9,,,,2.9,3.7,3.0,5.0,1.7,2.9
59068,3.9,1.7,1.1,4.0,,1.1,2.1,,1.3,4.9
59069,2.6,2.3,3.3,2.5,4.5,,2.3,2.7,2.1,4.7
59070,,2.3,,2.9,1.3,,4.4,2.7,,4.9
59071,,2.4,1.6,3.6,2.3,,4.9,,2.6,2.8
59072,,4.1,4.7,,2.4,3.8,,,3.3,
59073,,,2.1,,3.0,2.7,,2.6,1.8,
59074,,3.5,2.9,2.1,,2.4,4.6,,3.3,3.3
59075,2.8,3.3,,3.7,,4.5,,,1.2,3.8
59076,3.5,,4.1,4.2,2.9,2.2,1.6,,1.4,
59077,2.4,2.8,,4.3,,2.7,2.0,4.3,4.4,2.4
59078,,,2.3,2.9,,,1.8,,4.8,3.8
59079,4.2,2.0,,2.9,,,4.9,2.3,3.9,4.9
59080,2.3,2.9,3.9,,,,2.4,3.2,3.0,2.6
59081,5.0,4.2,4.2,,4.4,2.4,2.6,1.0,,2.9
59082,4.4,2.9,2.4,2.6,4.9,,,4.4,1.3,3.4
59083,1.2,,1.8,3.4,3.3,3.1,3.0,1.7,1.9,4.1
59084,,1.6,4.6,3.3,3.0,4.4,3.0,2.6,2.4,2.8
59085,,1.8,2.3,3.3,4.2,,4.9,,2.3,4.6
59086,2.2,2.1,3.0,,1.5,2.0,2.2,3.9,1.2,4.6
59087,,3.5,2.2,4.1,3.3,1.0,2.3,,4.6,
59088,2.3,2.5,3.0,3.1,3.8,2.4,2.8,2.8,1.8,
59089,,1.4,4.1,,3.2,,3.5,1.8,2.5,4.4
59090,4.1,,1.0,1.7,2.1,3.2,3.8,,4.9,3.7
59091,2.1,1.2,,5.0,,,2.2,1.8,,4.3
59092,,,,2.3,3.3,,,2.4,,4.3
59093,1.2,,1.8,3.2,1.4,,4.8,4.5,2.0,
59094,3.5,3.5,1.1,,1.6,4.8,4.0,2.8,,2.2
59095,,2.8,1.1,,4.8,2.4,2.5,1.7,4.1,1.2
59096,4.0,4.3,2.8,2.1,4.0,1.9,4.3,1.7,2.4,3.8
59097,1.5,2.7,4.7,1.8,,2.1,3.5,2.5,,3.5
59098,4.2,4.8,3.3,2.2,3.6,4.8,3.9,4.0,3.4,2.1
59099,2.9,,,,4.7,1.2,4.9,2.4,,2.9
59100,,,4.3,1.2,1.1,,1.3,,,
59101,1.6,4.4,2.2,1.9,4.8,1.6,3.7,2.2,2.5,
59102,1.1,2.2,,4.8,1.4,,,3.9,4.2,
59103,1.9,,4.8,1.7,,3.2,,3.6,3.5,4.6
59104,4.2,1.5,,1.1,1.0,1.6,2.8,3.7,,
59105,4.2,1.0,4.2,1.3,,4.4,,,2.2,1.5
59106,4.4,,3.7,,4.9,4.4,1.1,,,
59107,2.9,3.4,4.2,4.1,,,2.7,,1.5,
59108,4.7,4.0,,1.7,3.6,,,2.7,2.7,
59109,3.3,,,1.9,3.4,3.1,,4.4,2.8,3.8
59110,,2.7,1.3,4.3,3.4,,2.6,,2.4,
59111,4.8,4.5,,1.8,1.4,3.1,4.6,,3.2,5.0
59112,,,4.5,1.6,,1.6,,3.9,2.8,1.8
59113,1.7,,5.0,2.4,,2.2,3.9,,3.3,1.2
59114,4.0,,4.6,4.1,3.0,3.4,2.6,2.9,2.2,4.2
59115,,,4.7,2.1,4.9,3.0,3.8,3.9,3.6,2.7
59116,,1.9,1.9,1.7,1.1,3.5,3.1,2.5,4.8,4.3
59117,4.7,,,1.5,4.4,4.9,2.2,,,4.7
59118,3.1,1.1,4.6,2.0,1.1,2.1,4.5,,3.2,
59119,,2.3,3.6,3.9,,1.3,3.4,,,3.9
59120,2.9,2.2,,1.5,,4.6,2.0,1.2,,1.5
59121,1.3,2.8,2.7,4.7,,4.3,,3.9,1.5,
59122,,,,2.6,2.2,4.7,3.5,,3.3,
59123,,,2.4,,4.9,4.6,3.1,3.6,2.0,
59124,,4.9,1.0,4.3,,,3.8,3.3,2.2,4.4
59125,2.6,,4.9,3.7,,2.9,1.6,2.4,,
59126,3.4,2.9,2.8,4.2,4.6,,3.0,1.6,2.6,4.9
59127,,,,3.6,,1.2,,,4.9,1.7
59128,,4.8,,3.1,2.6,1.3,3.5,3.7,3.3,4.0
59129,3.0,3.5,,2.9,4.2,3.9,,,4.3,1.7
59130,,3.1,,,4.6,4.0,1.8,2.4,4.1,2.0
59131,3.9,2.3,2.6,3.8,4.7,,2.3,,2.3,
59132,1.7,4.5,4.3,3.0,3.7,4.3,2.7,3.4,,4.4
59133,,2.9,,2.0,4.3,3.5,,,1.6,
59134,3.5,2.0,3.2,2.6,1.8,,,4.3,,
59135,4.0,,4.8,4.9,1.4,,,2.4,4.1,4.5
59136,4.3,,3.8,2.1,,,3.4,1.3,,
59137,2.7,1.1,,1.1,4.6,3.5,,3.1,1.6,4.9
59138,3.0,,1.5,2.0,,2.0,,4.7,2.7,
59139,4.8,4.0,,,3.4,,1.3,3.6,,
59140,,2.1,1.3,4.2,3.8,2.7,,2.8,1.8,
59141,2.6,4.4,1.1,2.3,4.3,4.1,,1.9,3.3,3.2
59142,3.1,1.1,,,,2.1,4.3,3.3,3.5,1.4
59143,,2.7,,1.6,4.4,4.4,,,1.1,2.6
59144,3.8,5.0,2.6,3.9,4.2,,1.5,1.0,,2.7
59145,2.7,4.2,2.4,2.1,2.4,3.3,3.9,2.9,2.5,
59146,,,4.2,3.6,,1.5,,1.7,,
59147,3.5,,3.3,1.9,4.2,1.6,3.9,,4.3,3.4
59148,2.6,,2.6,,4.9,4.5,1.1,1.5,,
59149,,,2.8,3.5,2.0,,1.9,4.6,,3.5
59150,4.9,2.0,1.3,4.8,,,4.4,3.4,,
59151,2.3,3.3,2.1,2.6,1.6,4.0,2.8,1.5,1.9,3.6
59152,4.3,,,,,,1.2,,2.6,1.9
59153,2.2,,4.2,,1.8,3.3,4.0,3.9,,2.5
59154,2.7,,2.0,,3.4,4.7,3.1,1.3,2.7,1.1
59155,,2.3,1.8,1.5,,5.0,3.9,,3.6,4.8
59156,1.9,4.3,3.7,3.2,3.3,1.3,4.0,1.5,,2.2
59157,,1.8,,3.3,,1.3,,1.2,3.4,
59158,3.2,,4.2,1.2,4.1,,1.2,4.7,1.5,
59159,1.7,,4.3,,1.5,2.0,1.7,3.7,1.5,
59160,,3.9,,,3.3,1.1,3.3,4.3,3.9,4.3
59161,1.0,3.2,,4.6,3.4,,2.8,,1.6,4.1
59162,,1.9,1.4,1.4,,,,,1.2,
59163,,,2.2,3.5,,3.7,4.0,4.0,,
59164,2.6,4.0,,3.5,,,3.4,4.0,2.8,
59165,1.8,1.7,,1.3,,,3.1,,4.6,2.5
59166,4.7,4.9,1.2,,3.2,3.1,1.9,,,1.5
59167,2.3,,,3.6,,1.1,3.1,3.1,4.3,
59168,2.5,2.3,2.8,,,2.6,2.9,3.4,,
59169,,,,2.7,,3.9,2.0,4.2,4.8,2.4
59170,4.3,4.1,,2.9,4.8,2.1,5.0,3.2,,
59171,2.6,4.7,,2.0,1.9,,1.5,4.0,,4.6
59172,,4.4,,2.4,4.0,2.8,,2.7,2.5,
59173,2.4,,,,3.8,2.7,4.2,1.6,1.6,2.9
59174,,,4.9,2.1,4.9,2.6,4.8,4.4,,1.9
59175,3.8,2.6,1.5,2.5,,,,4.9,2.2,
59176,1.9,,,,2.4,1.9,,1.5,,2.0
59177,4.0,1.2,3.0,,,,3.0,2.7,2.8,
59178,,3.6,4.3,,4.7,,3.4,,4.3,
59179,2.3,3.2,,2.2,,4.1,1.1,4.3,3.8,2.8
59180,4.9,3.6,2.3,3.8,,3.3,,,,
59181,3.4,,4.6,3.8,,1.6,3.3,3.0,3.7,2.7
59182,3.5,3.8,1.4,,1.3,3.4,2.2,2.5,4.5,3.7
59183,,4.4,,1.4,1.2,4.5,1.5,2.7,2.3,4.9
59184,,2.6,,,,1.3,,2.0,2.1,
59185,3.9,2.7,,2.1,3.3,3.2,3.4,,2.0,
59186,2.5,2.3,,,,,,,2.1,3.8
59187,1.1,4.4,2.9,1.8,3.0,,2.7,4.3,3.0,1.8
59188,,4.5,,4.8,2.2,1.3,,3.7,2.1,4.6
59189,,4.0,,2.8,2.5,,3.6,,4.6,2.9
59190,2.7,2.2,2.0,3.3,4.7,4.5,4.4,3.6,2.8,
